county,date,value
Victoria,2020-08-15,1
Walker,2020-08-15,1
Waller,2020-08-15,0
Ward,2020-08-15,0
Washington,2020-08-15,0
Webb,2020-08-15,4
Wharton,2020-08-15,3
Wheeler,2020-08-15,0
Wichita,2020-08-15,1
Wilbarger,2020-08-15,0
Willacy,2020-08-15,0
Williamson,2020-08-15,2
Wilson,2020-08-15,0
Winkler,2020-08-15,0
Wise,2020-08-15,0
Wood,2020-08-15,2
Yoakum,2020-08-15,0
Young,2020-08-15,0
Zapata,2020-08-15,0
Zavala,2020-08-15,2
NA,2020-08-15,NA
NA,2020-08-15,NA
NA,2020-08-15,NA
Anderson,2020-08-16,3
Andrews,2020-08-16,0
Angelina,2020-08-16,4
Aransas,2020-08-16,0
Archer,2020-08-16,0
Armstrong,2020-08-16,0
Atascosa,2020-08-16,0
Austin,2020-08-16,2
Bailey,2020-08-16,0
Bandera,2020-08-16,0
Bastrop,2020-08-16,0
Baylor,2020-08-16,0
Bee,2020-08-16,1
Bell,2020-08-16,11
Bexar,2020-08-16,14
Blanco,2020-08-16,1
Borden,2020-08-16,0
Bosque,2020-08-16,0
Bowie,2020-08-16,1
Brazoria,2020-08-16,5
Brazos,2020-08-16,1
Brewster,2020-08-16,0
Briscoe,2020-08-16,0
Brooks,2020-08-16,1
Brown,2020-08-16,1
Burleson,2020-08-16,0
Burnet,2020-08-16,0
Caldwell,2020-08-16,0
Calhoun,2020-08-16,0
Callahan,2020-08-16,0
Cameron,2020-08-16,4
Camp,2020-08-16,1
Carson,2020-08-16,0
Cass,2020-08-16,1
Castro,2020-08-16,0
Chambers,2020-08-16,0
Cherokee,2020-08-16,2
Childress,2020-08-16,0
Clay,2020-08-16,0
Cochran,2020-08-16,0
Coke,2020-08-16,1
Coleman,2020-08-16,0
Collin,2020-08-16,7
Collingsworth,2020-08-16,0
Colorado,2020-08-16,0
Comal,2020-08-16,1
Comanche,2020-08-16,0
Concho,2020-08-16,1
Cooke,2020-08-16,0
Coryell,2020-08-16,0
Cottle,2020-08-16,0
Crane,2020-08-16,0
Crockett,2020-08-16,0
Crosby,2020-08-16,0
Culberson,2020-08-16,0
Dallam,2020-08-16,1
Dallas,2020-08-16,67
Dawson,2020-08-16,0
Deaf Smith,2020-08-16,1
Delta,2020-08-16,0
Denton,2020-08-16,7
DeWitt,2020-08-16,1
Dickens,2020-08-16,0
Dimmit,2020-08-16,0
Donley,2020-08-16,0
Duval,2020-08-16,0
Eastland,2020-08-16,0
Ector,2020-08-16,1
Edwards,2020-08-16,0
Ellis,2020-08-16,2
El Paso,2020-08-16,10
Erath,2020-08-16,0
Falls,2020-08-16,0
Fannin,2020-08-16,2
Fayette,2020-08-16,0
Fisher,2020-08-16,0
Floyd,2020-08-16,0
Foard,2020-08-16,0
Fort Bend,2020-08-16,10
Franklin,2020-08-16,0
Freestone,2020-08-16,0
Frio,2020-08-16,0
Gaines,2020-08-16,0
Galveston,2020-08-16,5
Garza,2020-08-16,0
Gillespie,2020-08-16,0
Glasscock,2020-08-16,0
Goliad,2020-08-16,0
Gonzales,2020-08-16,1
Gray,2020-08-16,0
Grayson,2020-08-16,2
Gregg,2020-08-16,4
Grimes,2020-08-16,0
Guadalupe,2020-08-16,4
Hale,2020-08-16,0
Hall,2020-08-16,0
Hamilton,2020-08-16,0
Hansford,2020-08-16,0
Hardeman,2020-08-16,0
Hardin,2020-08-16,1
Harris,2020-08-16,52
Harrison,2020-08-16,0
Hartley,2020-08-16,0
Haskell,2020-08-16,0
Hays,2020-08-16,4
Hemphill,2020-08-16,0
Henderson,2020-08-16,4
Hidalgo,2020-08-16,10
Hill,2020-08-16,0
Hockley,2020-08-16,0
Hood,2020-08-16,0
Hopkins,2020-08-16,2
Houston,2020-08-16,0
Howard,2020-08-16,0
Hudspeth,2020-08-16,0
Hunt,2020-08-16,3
Hutchinson,2020-08-16,0
Irion,2020-08-16,0
Jack,2020-08-16,0
Jackson,2020-08-16,0
Jasper,2020-08-16,0
Jeff Davis,2020-08-16,0
Jefferson,2020-08-16,2
Jim Hogg,2020-08-16,0
Jim Wells,2020-08-16,0
Johnson,2020-08-16,2
Jones,2020-08-16,0
Karnes,2020-08-16,1
Kaufman,2020-08-16,3
Kendall,2020-08-16,0
Kenedy,2020-08-16,0
Kent,2020-08-16,0
Kerr,2020-08-16,1
Kimble,2020-08-16,0
King,2020-08-16,0
Kinney,2020-08-16,0
Kleberg,2020-08-16,1
Knox,2020-08-16,0
Lamar,2020-08-16,0
Lamb,2020-08-16,1
Lampasas,2020-08-16,0
La Salle,2020-08-16,0
Lavaca,2020-08-16,0
Lee,2020-08-16,0
Leon,2020-08-16,0
Liberty,2020-08-16,0
Limestone,2020-08-16,2
Lipscomb,2020-08-16,0
Live Oak,2020-08-16,0
Llano,2020-08-16,0
Loving,2020-08-16,0
Lubbock,2020-08-16,1
Lynn,2020-08-16,0
McCulloch,2020-08-16,0
McLennan,2020-08-16,3
McMullen,2020-08-16,0
Madison,2020-08-16,0
Marion,2020-08-16,0
Martin,2020-08-16,0
Mason,2020-08-16,0
Matagorda,2020-08-16,1
Maverick,2020-08-16,0
Medina,2020-08-16,0
Menard,2020-08-16,0
Midland,2020-08-16,0
Milam,2020-08-16,0
Mills,2020-08-16,0
Mitchell,2020-08-16,0
Montague,2020-08-16,0
Montgomery,2020-08-16,13
Moore,2020-08-16,0
Morris,2020-08-16,0
Motley,2020-08-16,0
Nacogdoches,2020-08-16,0
Navarro,2020-08-16,0
Newton,2020-08-16,1
Nolan,2020-08-16,1
Nueces,2020-08-16,2
Ochiltree,2020-08-16,0
Oldham,2020-08-16,0
Orange,2020-08-16,0
Palo Pinto,2020-08-16,0
Panola,2020-08-16,3
Parker,2020-08-16,1
Parmer,2020-08-16,0
Pecos,2020-08-16,0
Polk,2020-08-16,2
Potter,2020-08-16,7
Presidio,2020-08-16,0
Rains,2020-08-16,0
Randall,2020-08-16,2
Reagan,2020-08-16,0
Real,2020-08-16,0
Red River,2020-08-16,0
Reeves,2020-08-16,0
Refugio,2020-08-16,1
Roberts,2020-08-16,0
Robertson,2020-08-16,0
Rockwall,2020-08-16,0
Runnels,2020-08-16,0
Rusk,2020-08-16,2
Sabine,2020-08-16,1
San Augustine,2020-08-16,0
San Jacinto,2020-08-16,1
San Patricio,2020-08-16,3
San Saba,2020-08-16,0
Schleicher,2020-08-16,0
Scurry,2020-08-16,0
Shackelford,2020-08-16,0
Shelby,2020-08-16,0
Sherman,2020-08-16,0
Smith,2020-08-16,4
Somervell,2020-08-16,0
Starr,2020-08-16,0
Stephens,2020-08-16,0
Sterling,2020-08-16,0
Stonewall,2020-08-16,0
Sutton,2020-08-16,1
Swisher,2020-08-16,0
Tarrant,2020-08-16,22
Taylor,2020-08-16,0
Terrell,2020-08-16,0
Terry,2020-08-16,0
Throckmorton,2020-08-16,0
Titus,2020-08-16,1
Tom Green,2020-08-16,5
Travis,2020-08-16,14
Trinity,2020-08-16,0
Tyler,2020-08-16,0
Upshur,2020-08-16,0
Upton,2020-08-16,0
Uvalde,2020-08-16,1
Val Verde,2020-08-16,2
Van Zandt,2020-08-16,1
Victoria,2020-08-16,1
Walker,2020-08-16,0
Waller,2020-08-16,0
Ward,2020-08-16,0
Washington,2020-08-16,0
Webb,2020-08-16,4
Wharton,2020-08-16,4
Wheeler,2020-08-16,0
Wichita,2020-08-16,1
Wilbarger,2020-08-16,0
Willacy,2020-08-16,0
Williamson,2020-08-16,4
Wilson,2020-08-16,1
Winkler,2020-08-16,0
Wise,2020-08-16,0
Wood,2020-08-16,1
Yoakum,2020-08-16,0
Young,2020-08-16,0
Zapata,2020-08-16,0
Zavala,2020-08-16,0
NA,2020-08-16,NA
NA,2020-08-16,NA
NA,2020-08-16,NA
Anderson,2020-08-17,2
Andrews,2020-08-17,0
Angelina,2020-08-17,0
Aransas,2020-08-17,0
Archer,2020-08-17,0
Armstrong,2020-08-17,0
Atascosa,2020-08-17,1
Austin,2020-08-17,2
Bailey,2020-08-17,0
Bandera,2020-08-17,2
Bastrop,2020-08-17,3
Baylor,2020-08-17,0
Bee,2020-08-17,1
Bell,2020-08-17,3
Bexar,2020-08-17,8
Blanco,2020-08-17,0
Borden,2020-08-17,0
Bosque,2020-08-17,0
Bowie,2020-08-17,1
Brazoria,2020-08-17,5
Brazos,2020-08-17,2
Brewster,2020-08-17,0
Briscoe,2020-08-17,0
Brooks,2020-08-17,0
Brown,2020-08-17,0
Burleson,2020-08-17,0
Burnet,2020-08-17,0
Caldwell,2020-08-17,0
Calhoun,2020-08-17,0
Callahan,2020-08-17,0
Cameron,2020-08-17,4
Camp,2020-08-17,0
Carson,2020-08-17,0
Cass,2020-08-17,0
Castro,2020-08-17,0
Chambers,2020-08-17,0
Cherokee,2020-08-17,1
Childress,2020-08-17,0
Clay,2020-08-17,0
Cochran,2020-08-17,0
Coke,2020-08-17,0
Coleman,2020-08-17,0
Collin,2020-08-17,11
Collingsworth,2020-08-17,0
Colorado,2020-08-17,0
Comal,2020-08-17,0
Comanche,2020-08-17,0
Concho,2020-08-17,0
Cooke,2020-08-17,0
Coryell,2020-08-17,0
Cottle,2020-08-17,0
Crane,2020-08-17,0
Crockett,2020-08-17,0
Crosby,2020-08-17,0
Culberson,2020-08-17,0
Dallam,2020-08-17,0
Dallas,2020-08-17,78
Dawson,2020-08-17,0
Deaf Smith,2020-08-17,0
Delta,2020-08-17,0
Denton,2020-08-17,6
DeWitt,2020-08-17,0
Dickens,2020-08-17,0
Dimmit,2020-08-17,0
Donley,2020-08-17,0
Duval,2020-08-17,0
Eastland,2020-08-17,0
Ector,2020-08-17,2
Edwards,2020-08-17,0
Ellis,2020-08-17,2
El Paso,2020-08-17,11
Erath,2020-08-17,0
Falls,2020-08-17,0
Fannin,2020-08-17,1
Fayette,2020-08-17,0
Fisher,2020-08-17,0
Floyd,2020-08-17,0
Foard,2020-08-17,0
Fort Bend,2020-08-17,11
Franklin,2020-08-17,0
Freestone,2020-08-17,1
Frio,2020-08-17,1
Gaines,2020-08-17,0
Galveston,2020-08-17,11
Garza,2020-08-17,0
Gillespie,2020-08-17,0
Glasscock,2020-08-17,0
Goliad,2020-08-17,0
Gonzales,2020-08-17,1
Gray,2020-08-17,2
Grayson,2020-08-17,3
Gregg,2020-08-17,3
Grimes,2020-08-17,1
Guadalupe,2020-08-17,8
Hale,2020-08-17,2
Hall,2020-08-17,0
Hamilton,2020-08-17,0
Hansford,2020-08-17,0
Hardeman,2020-08-17,0
Hardin,2020-08-17,1
Harris,2020-08-17,69
Harrison,2020-08-17,1
Hartley,2020-08-17,0
Haskell,2020-08-17,0
Hays,2020-08-17,2
Hemphill,2020-08-17,0
Henderson,2020-08-17,5
Hidalgo,2020-08-17,10
Hill,2020-08-17,1
Hockley,2020-08-17,1
Hood,2020-08-17,2
Hopkins,2020-08-17,1
Houston,2020-08-17,0
Howard,2020-08-17,1
Hudspeth,2020-08-17,0
Hunt,2020-08-17,2
Hutchinson,2020-08-17,0
Irion,2020-08-17,0
Jack,2020-08-17,0
Jackson,2020-08-17,0
Jasper,2020-08-17,2
Jeff Davis,2020-08-17,0
Jefferson,2020-08-17,2
Jim Hogg,2020-08-17,0
Jim Wells,2020-08-17,1
Johnson,2020-08-17,6
Jones,2020-08-17,0
Karnes,2020-08-17,0
Kaufman,2020-08-17,0
Kendall,2020-08-17,0
Kenedy,2020-08-17,0
Kent,2020-08-17,1
Kerr,2020-08-17,4
Kimble,2020-08-17,0
King,2020-08-17,0
Kinney,2020-08-17,0
Kleberg,2020-08-17,0
Knox,2020-08-17,0
Lamar,2020-08-17,0
Lamb,2020-08-17,0
Lampasas,2020-08-17,3
La Salle,2020-08-17,0
Lavaca,2020-08-17,0
Lee,2020-08-17,0
Leon,2020-08-17,1
Liberty,2020-08-17,1
Limestone,2020-08-17,0
Lipscomb,2020-08-17,0
Live Oak,2020-08-17,0
Llano,2020-08-17,0
Loving,2020-08-17,0
Lubbock,2020-08-17,5
Lynn,2020-08-17,0
McCulloch,2020-08-17,0
McLennan,2020-08-17,5
McMullen,2020-08-17,0
Madison,2020-08-17,0
Marion,2020-08-17,0
Martin,2020-08-17,0
Mason,2020-08-17,0
Matagorda,2020-08-17,1
Maverick,2020-08-17,0
Medina,2020-08-17,1
Menard,2020-08-17,0
Midland,2020-08-17,1
Milam,2020-08-17,0
Mills,2020-08-17,0
Mitchell,2020-08-17,0
Montague,2020-08-17,0
Montgomery,2020-08-17,10
Moore,2020-08-17,0
Morris,2020-08-17,0
Motley,2020-08-17,0
Nacogdoches,2020-08-17,0
Navarro,2020-08-17,0
Newton,2020-08-17,1
Nolan,2020-08-17,0
Nueces,2020-08-17,1
Ochiltree,2020-08-17,0
Oldham,2020-08-17,0
Orange,2020-08-17,0
Palo Pinto,2020-08-17,0
Panola,2020-08-17,3
Parker,2020-08-17,3
Parmer,2020-08-17,0
Pecos,2020-08-17,0
Polk,2020-08-17,0
Potter,2020-08-17,8
Presidio,2020-08-17,0
Rains,2020-08-17,0
Randall,2020-08-17,6
Reagan,2020-08-17,0
Real,2020-08-17,0
Red River,2020-08-17,1
Reeves,2020-08-17,0
Refugio,2020-08-17,0
Roberts,2020-08-17,0
Robertson,2020-08-17,0
Rockwall,2020-08-17,0
Runnels,2020-08-17,0
Rusk,2020-08-17,2
Sabine,2020-08-17,0
San Augustine,2020-08-17,0
San Jacinto,2020-08-17,1
San Patricio,2020-08-17,1
San Saba,2020-08-17,1
Schleicher,2020-08-17,0
Scurry,2020-08-17,0
Shackelford,2020-08-17,0
Shelby,2020-08-17,0
Sherman,2020-08-17,0
Smith,2020-08-17,3
Somervell,2020-08-17,0
Starr,2020-08-17,0
Stephens,2020-08-17,0
Sterling,2020-08-17,0
Stonewall,2020-08-17,0
Sutton,2020-08-17,0
Swisher,2020-08-17,0
Tarrant,2020-08-17,23
Taylor,2020-08-17,0
Terrell,2020-08-17,0
Terry,2020-08-17,0
Throckmorton,2020-08-17,0
Titus,2020-08-17,0
Tom Green,2020-08-17,2
Travis,2020-08-17,10
Trinity,2020-08-17,0
Tyler,2020-08-17,0
Upshur,2020-08-17,1
